word,big
gobar,-0.81
gobar hati,-0.4
gobek,0.6
goblok,-0.875
goda,-0.3
godaan,-0.6
godain,-0.6
gogrok,-0.6
gohong,-0.6
gol,0.6
golak,-1.0
golek,-0.2
golongan atas,1.0
gombal,0.4
gombang,0.88
gombong,-0.6
gombrang,0.6
gombroh,0.6
gombrong,0.6
goncang,-0.55
gondok,-0.8
gondol,-0.63
gone,-0.4
gonggong anjing,-0.6
gonggongan (anjing),-0.6
gonjak,-1.0
gontai,0.2
gontok,-0.8
good,1.0
goodbye,-0.6
gopoh,-0.63
gorek api,-0.8
goreng,-0.2
gores,-0.3
gorong-gorong,-0.8
gosah,-0.6
gosip,-1.0
gosok,-1.0
got,-0.6
goyah,-0.665
goyang,-0.65
grafik,0.63
grahita,0.6
gramatikal,0.5
gratifikasi,0.4
gratis,0.8
great,0.6
grecok,-0.8
gres,0.8
grip,-0.8
griya,-0.2
grogi,-0.8
grup,-0.8
gua,-0.6
guar,0.6
gubahan,0.6
gubris,0.3
gubrisan,-0.4
gubuk,-0.4
gudi,0.8
gugah,0.2
gugatan,-1.0
gugup,-1.0
gugur,-0.3
gugus,-0.8
gulana,-0.8
guling,-0.6
gulir,-0.6
gulung tikar,-0.625
guna,0.2
gunawan,0.63
guncang,-0.6
guncangan,-0.4
gundah,-0.875
gundal,-0.6
gundik,-0.4
gunduk,-0.6
gundukan,-0.8
gundul,-0.63
gunjingan,-1.0
guntang-guntang,0.6
guntur,-0.6
guram,-0.4
gurat batu,-0.53
gurau,-0.8
gurauan,-0.4
gurih,0.41500000000000004
guru,0.6
gurub,-1.0
gurufavorit,0.6
guruh,-0.3
gurun,-0.6
gusar,-0.43
gusti,0.8
gusur,-1.0
gutuk,0.8
guyon,-0.8
guys,0.2
gws,0.4
habis,-0.38000000000000006
habis akal,-1.0
habitat,-0.4
habituasi,0.2
hack,-0.8
hadang,-1.0
hadeh,-0.8
hadiah,0.4
hadir,-0.3
hadirin,-0.6
hai,0.6
haih,-0.8
hajar,-1.0
hajat,-0.5
hakam,-0.6
hakiki,-0.4
hakimah,0.7150000000000001
halah,-1.0
halang,-0.6
halia,-0.5
halilintar,-0.6
halimunan,-0.63
hallo,0.8
halo,0.2
haloo,0.6
halus,0.52
hama,-0.6
hamba Allah,0.6
hamba allah,0.6
hambar,-0.55
hambat,-0.8
hambur,-0.6
hamburan,-0.6
hamik,-0.675
hamil,-1.0
hampa,-0.75
hamparan,0.6
hampir,0.5
hamster,-0.6
hancai,-1.0
hancur,-0.63
hancur lebur,-1.0
handai,-0.4
handal,0.7
hangat,0.45999999999999996
hangit,-1.0
hangus,-0.6
hantam,-1.0
hantam kromo,-0.8
hantaman,-0.6
hantap,0.63
hantu,-0.4
hanya,-0.6
happy,1.0
hapus,-0.6
haram,-0.56
harap,0.3
harap-harap,-1.0
harap-harap cemas,-0.6
harapan,0.63
hardik,-1.0
hardikan,-1.0
harga,0.6
harga diri,0.6
harkat,1.0
harmoni,0.63
harmonis,0.3
harmonisasi,0.6
harmonisasiuniv,0.4
haru biru,-1.0
harum,0.875
harus,-0.69
hasad,-0.45999999999999996
hasai,-0.63
hasan,0.45
hasid,0.5
hasil,0.6
hastag,0.2
hasud,-0.69
hate,-1.0
haters,-1.0
hati,0.2
hati-hati,0.32666666666666666
hatiku,0.2
hawa,-0.8
hawar,-1.0
hay,0.2
hayat,0.3
hayo,0.8
hayoloh,-0.6
heban,0.8
hebat,0.57
heboh,-0.3666666666666667
hebring,0.6
helat,-0.63
hello,0.4
helloo,0.2
hellooo,0.4
help,0.4
hemat,0.43333333333333335
hembus,-0.6
hempas,-0.8
hendak,0.1
hendaknya,0.1
hengkang,-0.8
henti,-0.8
henti tugas,-0.4
henyak,-0.8
heran,0.4
herbal,0.4
heterogen,-0.63
heula,-0.4
hi,0.2
hias,0.6
hiasan,0.6
hiatus,-0.4
hibah,0.8
hidang,0.4
hidu,-0.2
hidung,-1.0
hidup,-0.31
hih,-0.8
hii,0.6
hiii,0.2
hijau,-0.345
hikmah,0.4
hikmat,0.6
hilaf,-0.8
hilang,-0.49666666666666665
hilang akal,-1.0
hilang arwah,-0.8
hilang hayat,-0.8
hilang ingat,-0.8
hilang ingatan,-0.8
hilang lenyap,-0.63
hilang nyawa,-1.0
hilang pikiran,-0.8
hilang semangat,-0.8
hilap,-0.63
hilir,0.8
himpit,-0.4
himpun,-0.6
himpunan,-0.8
hina,-0.825
hina aib,-0.8
hina rendah,-0.6
hinaan,-1.0
hinaan cacian,-1.0
hingar,-0.5
hipokrit,-0.5
hipotesis,-0.6
hipotetis,0.6
hirap,-0.6
hiruk,-0.4
hiruk-pikuk,0.4
hirup,-0.6
hisap,-0.6
histeria,-1.0
histeris,-0.8
hitam,-0.7150000000000001
hitung,0.2
hoax,-1.0
hoki,0.3
hollywood,-0.75
homogen,0.4
hop,-1.0
hormat,0.81
horor,-1.0
hostel,0.2
hot,-0.8
hotel,0.2
hubung,-0.3
hubungan singkat,-0.8
huda,-0.6
huhuhu,-0.4
huhuu,-0.8
hujah,-0.8
hujan,-0.2
hujan gerimis,0.2
hujan ringan,0.4
hujat,-1.0
hujung,-0.6
hukum,0.3
hulu,-0.6
hulubalang,0.6
huma,-0.8
huni,-0.6
hunjam,-0.8
huru-hara,-0.75
hutan,-0.375
hutang,-1.0
hy,0.2
iba,-0.5
ibadah,0.8
ibadat,0.8
iblis,-0.8400000000000001
ibunda,-0.5
idam,0.3
idaman,0.6
idap,-1.0
ideal,0.675
idih,-0.6
idiosinkratis,0.8
idiot,-1.0
idk,-0.6
idola,-0.6
iflix,0.2
ifrit,-0.8
igau,-0.6
igauan,-0.6
ihh,-1.0
ihhh,-0.8
ihhhh,-0.6
ihsan,0.8
ihwal,-0.8
iih,-1.0
ijab,-0.4
ijtihad,0.6
ikan kena tuba,-0.8
ikat,-0.5
ikat janji,-0.4
ikat rambut,-0.8
ikhlas,0.7150000000000001
ikhtiar,-0.4
iktifak,0.8
iktikad,-0.4
ikut,-0.6
ikut serta,0.6
ikut-ikutan,-0.6
ikutan,0.4
ilang,-1.0
ilat,-1.0
ilmu,0.8
iluminasi,-0.6
ilusi,0.6
image,-0.4
imaji,0.6
imam,-0.3
iman,0.3
imbal,0.41500000000000004
imbalan,-0.3
imbang,-0.3
imbas,-0.8
imbesil,-1.0
imbuh,0.2
iming-iming,-0.6
imitasi,0.6
imitatif,-0.53
imla,0.2
impas,-0.6
impersonal,-0.63
impian,0.6
implementasi,-0.8
implikasi,-0.6
import,0.4
impoten,-0.75
impulsif,0.6
imut,-0.2
imut-imut,0.4
inai,-0.8
inap,0.4
inaugurasi,-0.6
inayat,0.8
incang-incut,-0.8
incess,-0.6
incit,-0.8
indah,0.43
indah ambang,0.8
indehoi,-0.6
indikasi,0.2
individual,0.8
individualis,-0.5
indo,-0.6
indolen,-0.8
indolensi,-0.8
induk semang,-0.8
indusemen,-0.6
industri,0.63
inersia,-0.8
infak,0.8
inferensi,0.6
inferior,-0.755
inferioritas,-1.0
infinit,0.6
influensa,-0.6
info,-0.6
informasi,-0.3
informasinya,0.4
inga,-0.8
ingar,-1.0
ingat,-0.3
ingat-ingat,0.4
ingatan,0.6
ingetin,-0.4
ingkar,-0.7150000000000001
ingsut,-0.6
inheren,-0.8
inhibisi,-0.8
inisiator,-0.4
injakan,-0.6
injek,-0.6
inkarnasi,-0.2
inklinasi,-0.6
inklusif,-0.2
inkonvensional,-0.63
inkorporasi,0.6
inovasi,0.8
insaf,-0.39333333333333337
insane,-0.8
insentif,0.3
insiden,-0.4
insinye,0.8
inspirasi,-0.6
instansi,-0.6
instingtif,0.6
instruksi,-0.6
insyaallah,0.4
intan,0.6
integrasi,0.6
intelektual,0.645
inteligen,-0.4
intensi,0.6
intensif,-0.31
interaksi,0.3
interes,0.8
interferensi,0.4
interlokusi,-0.6
internasional,-0.5
interpretasi,0.6
interupsi,0.6
intiha,-0.6
intim,0.575
intimidasi,-1.0
intrakalimat,-1.0
intrik,0.4
intrinsik,-0.8
intuitif,0.6
invalid,-1.0
inventif,0.8
inventivitas,0.8
inventori,-0.6
invitasi,0.4
invite,0.2
ira,-0.6
irama,0.8
iri,-0.7266666666666667
iri hati,-0.69
iring-iringan,-0.8
iringan,-0.8
iris,-0.8
irit,0.2
iritasi,0.2
irsyad,-0.6
isak,-1.0
isap jempol,-0.6
isapan jempol,-0.6
isbat,0.6
iseng,-0.6
ish,-0.8
isi,-0.5
isi perut,0.6
islam,0.8
isotop,-0.6
istan,-1.0
istimewa,0.56
istirahat,-0.4
isu,-0.2
isukan,-0.2
item,-0.8
itifak,0.8
itihad,0.6
itu,-0.4
itunya,-0.4
iyain,-0.4
iyak,-0.4
iyasih,-0.4
izin,-0.8
jaat,-0.6
jabang bayi,-0.6
jabar,0.6
jabat,-0.6
jadi,-0.2
jadul,-0.6
jaga,-0.3
jaga-jaga,-0.3
jagalah,0.6
jago,0.6
jagoan,0.6
jahad,-0.8
jahanam,-1.0
jahat,-0.74
jahatin,-0.6
jahatnya,-0.8
jahil,-0.61
jahiliah,-0.63
jahit,-1.0
jahul,-0.75
jail,-0.8
jajah,-1.0
jajak,0.6
jajal,-0.8
jajaran genjang,-0.8
jala,0.6
jalan arteri,-0.8
jalan bebas hambat,0.2
jalan bebas hambatan,0.2
jalan bentar,-0.8
jalan buka,0.6
jalan buntu,-0.8
jalan keluar,0.6
jalan layang,-0.8
jalan lingkar,-0.8
jalan protokol,-0.8
jalan raya,-0.8
jalan setapak,-0.8
jalan tengah,0.6
jalan terbuka,0.6
jalan tikus,-0.8
jalan tol,-0.8
jalanan,-0.8
jalang,-0.775
jalanin,0.4
jali,0.4
jalu,-0.8
jalur,-0.8
jamah,-1.0
jamak,-0.5
jaman,-0.4
jambak,-1.0
jambret,-1.0
jamhur,0.6
jamiah,0.2
jamik,0.6
jamil,0.4
jamin,-1.0
janat,0.63
jangan,-0.6
jangankan,-0.6
jangann,-0.6
janggal,-0.65
jangka,0.6
jangkang,-1.0
jangkit,-1.0
jangkung,0.5
jangla,-0.75
jantan,0.75
jantung hati,-0.6
jarah,-0.8
jarak,0.3
jarang,-0.75
jaras,-1.0
jari,-0.8
jariji,-0.8
jaring,0.6
jaringan,-0.4
jarum,-0.8
jaruman,-1.0
jasa,0.8
jasmani,0.5
jaswadi,0.6
jatah,0.3
jati,-0.63
jatohnya,-0.2
jatuh,-0.3
jauh,-0.8
jauhin,-0.6
jawab,-0.5
jawaban,-0.5
jawara,0.6
jawatan,-0.6
jaya,0.7150000000000001
jealous,-0.6
jebakan,0.6
jebeh,-1.0
jeblok,-1.0
jeblos,-0.4
jedot,-0.8
jejal,-0.3
jejap,-0.8
jelabak,-0.6
jelak,0.6
jelang,0.6
jelas,-0.23666666666666666
jelata,-0.75
jelek,-0.94
jeli,0.4
jelingah,-0.6
jelita,0.69
jelma,-0.6
jelukan,-0.6
jelus,-0.4
jemari,-0.8
jembalang,-0.8
jembatan,-0.8
jembel,-1.0
jempol,0.8
jempolan,0.8
jenak,0.2
jenaka,-0.385
jenang,0.8
jenazah,-0.8
jendala,-0.875
jendera,-0.8
jenewer,-0.8
jengkang,-1.0
jengkel,-0.8
jenguk,-0.4
jentaka,-0.94
jentelmen,0.6
jepit,-0.8
jeput,-0.6
jera,-0.6
jeran,-0.6
jerat semata,-0.6
jeraus,-0.3
jerawat,-0.6
jereket,-0.6
jerepet,-0.6
jeri,-0.55
jerih,-0.5
jeriji,-0.8
jeringing,-0.8
jerit,-0.6
jeritan,-1.0
jernih,0.61
jernih (suasana),0.2
jernih suasana,0.2
jerum,-0.8
jiawang,1.0
jibilah,0.8
jidur,0.6
jigong,-0.8
jigrah,0.675
jihad,0.6
jihat,-0.8
jiji,-0.8
jijik,-0.875
jilat,-0.6
jilatan,-0.6
jilbab,0.6
jilid,-1.0
jin,-0.6
jinak,-0.38
jiplak,-0.6
jir,-0.6
jitu,0.63
jiwa,-0.5
jleb,-0.6
jobak,-0.6
jodoh,0.3
join,0.2
jolak,-0.6
joli,0.2
jombang,0.75
jomblo,-0.3
jompo,-0.6
jones,-0.6
jongkok,-0.875
jorok,-0.815
jorong,-0.6
jotos,-1.0
jreng,0.6
juak-juak,1.0
jual,0.2
jual murah,-0.6
jualan,0.2
juang,0.3
judes,-0.8
judul,0.4
jujur,0.43
julat,0.6
julung,-0.5
jumat,0.4
jumbuh,0.63
jumpa muka,0.6
jungkal,-0.5
junior,-0.775
junjung,-0.4
junjungan,-0.4
juragan,-0.8
jurik,-0.8
juru damai,-0.6
jurus,0.63
juta,0.4
jutek,-1.0
jutekin,-1.0
juvenil,0.63
juwita,-0.8
juz,-0.8
kabar,-0.3
kabar angin,-0.6
kabar burung,-1.0
kabeh,-0.4
kabil,-0.4
kabin,-0.6
kabinet,-0.6
kabir-kabiran,0.63
kabung,-0.5
kabur,-0.575
kabut,-0.4
kacak,0.54
kacang botor,-0.6
kacangan,-0.8
kacau,-0.75
kacek,-0.8
kaci,0.8
kacip,-0.6
kacrek,-0.6
kacuk,-0.8
kada,-0.6
kadam,-0.6
kadang,0.6
kadang-kadang,0.6
kadar,1.0
kado,0.4
kafe,-0.8
kafetaria,-0.8
kafi,-0.75
kafilah,-0.8
kafir,-0.63
kagak,-0.6
kaget,0.3
kagum,0.3
kaidah,-0.8
kaisar,0.8
kait,0.2
kaitan,-0.4
kaji,0.8
kajian,0.8
kakas,-0.6
kakek,0.6
kaki ayam,-0.6
kaki tangan,0.8
kaku,-0.54
kalah,-0.65
kalang kabut,-0.75
kalang tanah,-0.4
kalang-kabut,-0.8
kalap,-0.3666666666666667
kalau,-0.2
kalem,0.43333333333333335
kalimantang,-0.6
kalimat,-0.6
kalis,0.8
kalis air,-0.63
kalong,0.6
kalor,-0.8
kalut,-0.5800000000000001
kam,0.4
kamal,-0.44
kambing,-0.6
kambuh,-0.8
kamil,0.615
kampanye,0.6
kampit,-0.2
kampret,-1.0
kampungan,-1.0
kanak-kanak anyir,-0.6
kandas,-1.0
kandis,0.8400000000000001
kandut,-0.6
kangen,0.3
kanjang,0.8
kanjeng sultan,0.8
kanji,-0.6
kantin,-0.8
kantong,0.2
kantong kering,-0.8
kantong perut,-1.0
kantong tipis,-0.8
kanun,-0.6
kaos,-0.8
kapabilitas,0.6
kapah,-0.4
kapal,-0.6
kapasitas,0.6
kapiran,-0.5
kapok,-0.6
kapuk,-0.6
karang,-0.6
karangan,-0.8
karavan,-0.8
kardinal,-0.8
karena,-0.6
karena Allah,0.4
karena allah,0.4
karib,0.65
karim,-0.63
karimah,0.8
karin,-0.4
karismatik,0.5
karitatif,0.5
karsa,0.6
karu,-1.0
karunia,0.8
karut,-0.69
karya,0.6
karyawan,0.6
kasad,0.2
kasam,-0.6
kasar,-0.5
kasatmata,0.8
kasemat,-0.6
kasep,-0.8
kasi,-0.6
kasian,-0.6
kasih,0.2
kasih sayang,0.5
kasihan,-0.45
kasiku,-0.8
kasim,-0.8
kasip,-1.0
kasual,0.55
kasur,-0.8
kata,-0.2
kata-,-0.8
kata-kata,-0.8
katanya,-0.2
katek,-0.75
kaus,-0.8
kawaei,-0.4
kawak,0.5
kawakan,1.0
kawal,-0.2
kawula,-0.6
kaya,0.3833333333333333
kaya hati,-0.63
kayak,-0.6
kayaknya,-0.6
kayangan,-1.0
kayanya,-0.4
ke belakang,-1.0
ke-tidakjelasan,-1.0
keadilan,0.5
keahlian,0.6
keaiban,-1.0
keajaiban,-0.8
keaktifan,0.4
keampuhan,0.8
keanehan,-0.8
keasingan,-0.8
kebabaran,-0.4
kebaca,-0.2
kebahagiaan,0.8
kebaikan,0.8
kebajikan,0.8
kebal,-0.63
kebalik,-0.6
kebangkitan,-0.5
kebangunan,-1.0
kebanyakan,0.39
kebas,-0.615
kebat,-0.6
kebatinan,0.5
kebebasan,0.5
kebejatan,-1.0
kebendaan,0.5
kebentok,-0.8
keberatan,-0.63
keberuntungan,0.4
kebesaran,0.8
kebijakan,0.6
kebijaksanaan,0.63
kebimbangan,-0.8
kebingungan,-0.59
kebirahan,-0.6
kebiri,-0.8
kebisaan,0.8
kebisuan,-0.8
kebo,-0.8
kebobrokan,-0.8
kebodohan,-0.6
kebolehan,0.4
kebudak-budakan,0.63
kebuluran,-0.63
kebun,-0.8
keburu,-0.6
keburukan,-1.0
kebusukan,-1.0
kebutuhan,0.8
kecabuhan,-0.6
kecabulan,-1.0
kecakapan,0.4
kecaman,-1.0
kecamuk,-0.8
kecantikan,0.4
kecantol,-0.6
kecap,-0.8
kecapan,-0.8
kecapekan,-0.6
kece,0.5
kecek,-0.6
kecelakaan,-1.0
kecemasan,-0.8
kecemerlangan,-0.2
kecepatan,0.8
kecerdikan,0.8
keceriaan,-0.2
kecermatan,0.75
kecerobohan,-1.0
kecewa,-0.63
kecil,-0.615
kecil hati,-0.8
kecintaan,-0.6
kecipir,-0.6
kecoa,-0.6
kecong,0.6
kecut,-0.555
kecut hati,-0.5
kedai minuman,-0.8
kedai susu,0.8
kedaifan,-0.6
kedalaman,0.6
kedaluwarsa,-0.6
kedap air,-0.75
kedap udara,-0.75
kedapatan,-0.4
kedekut,0.5
kedengkian,-1.0
keder,-0.65
kedesaan,0.63
kediaman,0.4
kedinginan,-0.6
kedodoran,0.6
kedot,0.4
kedoyanan,0.6
kedukaan,-0.8
kedung,-0.6
keduniaan,-0.32666666666666666
kedut,-0.8
keemasan,0.81
keenakan,0.8
kegaduhan,-0.6
kegagahan,0.8
keganjilan,-0.8
kegedean,-0.4
kegegeran,-0.6
kegelisahan,-0.8
kegembiraan,0.65
kegemparan,-0.8
kegeruhan,-0.8
kegiatan,0.6
kegila-gilaan,-0.46
kegilaan,0.6
kegirangan,0.6
kegirangan keceriaan,0.8
kegunaan,0.8
kehadiran,0.6
kehampaan,-0.6
kehangatan,0.4
kehangusan hati,-0.5
kehebohan,-0.3
keheningan,-0.8
kehilangan,-0.8
kehinaan keaiban,-0.8
kehormatan,1.0
kehuru-haraan,-0.8
keikutsertaan,0.6
keinget,-0.4
kejadian,0.3
kejahatan,-0.88
kejam,-0.7150000000000001
kejang,-0.5
kejangkitan,-0.8
kejar,-0.6
kejayaan,0.8
kejedot,-0.8
kejelasan,0.2
kejelekan,-1.0
kejepit,-0.8
kejernihan,-0.6
keji,-0.8200000000000001
kejorokan,-1.0
kejuruan,0.6
kejut,-0.3666666666666667
kejutan,0.6
kekacauan,-0.8
kekaguman,0.4
kekal,0.3
kekang,-0.8
kekayaan,0.4
kekecewaan,-0.6
kekecohan,-1.0
kekejian,-1.0
kekekalan,0.6
kekeliruan,-0.5
kekeluargaan,0.8
kekerabatan,-0.4
kekeramatan,-1.0
kekerasan,-0.8
kekhawatiran,-0.8
kekhususan,0.6
keki,-0.4
kekok,-0.46
kekosongan,-0.6
kekotoran,-1.0
kekuatan,0.6
kekuatan batin,0.6
kekurangan,-0.5800000000000001
kekusutan,-0.8
keladi,-0.6
kelahiran,0.6
kelainan,-0.8
kelajuan,0.8
kelakar,-0.48500000000000004
kelam,-0.75
kelam kabut,-0.8
kelamaan,-0.8
kelambanan,-0.8
kelamin,-0.6
kelangkan,-0.6
kelapangan,0.6
kelar,0.6
kelas,-0.6
kelasah-kelusuh,-1.0
kelatahan,-1.0
kelati,-0.6
kelawasan,0.2
kelebihan,-0.425
kelelahan,-0.6
kelelawar,0.6
kelemahan,-0.8
kelembaman,-0.6
kelengangan,-0.8
kelengar,-0.8
kelepasan,0.6
kelesa,-0.525
kelesah,-1.0
kelesuan,-1.0
keletah,-0.6
keletihan,-0.6
kelezatan,0.775
keliatan,0.2
kelih,0.4
kelilipan,0.6
kelimpahan,0.8
kelimut,-0.6
keling,-0.6
kelipar,-0.8
kelir,-0.6
keliru,-0.5433333333333333
kelok,-0.4
kelompang,-0.6
kelompok,-1.0
kelonggaran,0.6
keloyoan,-0.6
kelu,-0.6
keluang,0.6
keluangan,0.6
keluar,-0.6
keluaran,0.6
keluarga,0.4
keluarkan,-0.6
keluasan,0.6
kelucahan,-1.0
kelucuan,0.6
keluhan,-0.6
kelusuh-kelasah,-1.0
kemahiran,0.8
kemakmuran,-0.6
kemaknagandaan,-0.6
kemalangan,-1.0
kemalu-maluan,0.5
kemaluan,-0.6
kemamang,-0.8
kemampuan,0.8
kemandang,-0.6
kemangkakan,0.6
kemantapan,0.8
kemanusiaan,0.63
kemas,0.3666666666666667
kemaslahatan,0.8
kemasukan,-0.6
kemasygulan,-0.6
kemasyhuran,0.8
kematian,-1.0
kemayu,-0.6
kemban,-1.0
kembang,-0.375
kembang-kempis,-0.4
kembar,-0.6
kembung,-0.49
kemegahan,0.8
kemerah-merahan,0.69
kemerosotan,-0.69
kemesuman,-1.0
kemik,-0.6
kemiripan,0.2
kempa,-0.6
kempes,-0.8
kemplang,-1.0
kempuh,1.0
kemudahan,0.6
kemudi,0.6
kemufakatan,0.6
kemunculan,0.6
kemunduran,-1.0
kemungkinan,-0.2
kemurahan,0.8
kemuraman,-1.0
kemurkaan,-1.0
kemurungan,-1.0
ken,0.3
kena,-0.6
kenahasan,-0.4
kenal,0.3
kenamaan,1.0
kenan,-0.3
kenang,0.3
kenang-kenangan,0.3
kenangan,0.6
kenapaaa,-0.6
kenapasih,-0.6
kencan,-0.4
kencang,-0.43
kenceng,-0.4
kencing,-0.6
kencing manis,-0.63
kendati,-0.6
kendatipun,-0.6
kendur,-0.56
kenduri,0.8
kenek,0.2
kenes,-0.6
kenestapaan,-0.6
kenikmatan,0.8
kenistaan,-1.0
kental,0.5
kentara,0.27666666666666667
kentut,-0.4
kenyam,0.2
kenyamanan,0.8
kenyang,0.6
kenyataannya,-0.4
kenyih,-0.8
keok,-0.4
keonaran,-1.0
kepala angin,-0.6
kepala batu,-0.63
kepala udang,-0.6
kepalan,-1.0
kepalang,-0.74
kepandaian,0.8
kepanikan,-0.8
keparat,-1.0
kepatuhan,0.6
kepayahan,-0.6
kepedihan,-0.94
kepedulian,0.4
kepelesiran,0.6
kepelikan,-0.8
kepenatan,-0.8
kepencet,-0.4
kepeng,-0.4
kepentingan,1.0
kepercayaan,0.3
keperihan,-1.0
keperluan,0.815
kepesatan,0.8
kepetangan,-0.6
kepialu,-0.8
kepiawaian,0.8
kepincangan,-0.8
kepindahan,-0.6
kepinding,-1.0
kepintaran,0.8
kepleset,-0.4
kepo,-0.3
kepoin,0.4
kepompong,-1.0
keprihatinan,-0.3
kepuasan,0.6
keputusan,0.8
keputusasaan,-1.0
kera,-0.6
kerabat,0.3
kerabit,-0.6
kerabu,-1.0
kerai,-0.8
kerajaan,-0.6
kerak,-0.4
kerakal,-0.6
keramat,-0.6
keran,-0.8
keras,-0.71
keras hati,-0.43
keras kepala,-0.73
keras tulang,0.2
kerasan,0.2
kerasukan,-1.0
kerat,-0.2
kerawanan,-0.8
kerbau,-0.6
kerdak,-0.8
kerekau,-0.6
kerelaan,-0.4
keremus,-0.8
keren,0.5
kerepotan,-0.6
kereseng,-0.8
kereta,-0.8
keretakan,-0.8
keri,-0.8
keriaan,0.6
keriangan,0.8
keributan,-1.0
kerih,-0.75
kerik,-0.6
kerikil,-0.6
kerinduan,0.4
kering,-0.675
keringanan,0.4
keris,-0.8
kerising,-0.8
keriuhan,-0.6
kerja,0.4
kerja keras,-0.5
kerja sama,0.8
kerjaan,0.4
kerjain,-0.6
kerjasama,0.6
kernyih,-0.8
kerok,-0.6
keropok,-0.6
keropos,-0.6
kerosek,-0.6
keroyok,-0.4
kersang,-0.88
keruan,-0.5
kerubung,-0.3
kerubut,-0.6
kerugian,-1.0
keruh,-0.8400000000000001
kerukunan,0.6
kerumit,-1.0
kerumitan,-1.0
kerusuhan,-1.0
kerut,-0.4
kerut merut,-0.6
keruwetan,-0.8
kes,0.6
kesabaran,1.0
kesah,0.4
kesahihan,-0.6
kesakitan,-0.75
kesal,-0.5433333333333333
kesalahan,-1.0
kesambet,-0.6
kesat,-0.76
kesatria,0.4
kesatuan,0.5
kesayangan,0.56
kesayuan,-0.4
kesebalikan,-0.4
kesebatan,0.8
kesediaan,0.2
kesedihan,-1.0
keseimbangan,0.8
kesejukan,-0.6
kesel,-1.0
keseleo,-0.6
kesemarakan,0.8
kesendirian,-0.8
kesenduan,-0.4
kesengsaraan,-1.0
kesenjangan,-0.8
kesentuhan,-0.6
kesenyapan,-0.8
keseorangan,-0.31
kesepakatan,-0.4
kesepian,-0.775
kesertaan,0.4
keseruan,0.6
kesesatan,-0.75
keseser,-0.8
keset,-0.8
kesetanan,-0.6
kesetiaan,0.6
kesi,-0.6
kesialan,-1.0
kesian,-0.6
kesiannya,-0.8
kesibukan,-0.3
kesima,0.4
kesimpulan,0.6
kesohor,1.0
kesomplok,-0.8
kesopanan,0.5
kestabilan,0.8
kesucian,-0.2
kesudahan,-0.6
kesudian,0.4
kesufian,0.8
kesukacitaan,0.6
kesukaran,-0.8
kesulitan,-1.0
kesuma,0.615
kesumat,-0.8
kesunyian,-0.6
kesuraman,-1.0
kesurupan,-1.0
kesusahan,-1.0
kesusilaan,0.63
kesusupan,-0.4
ketaatan,0.3
ketagihan,-0.6
ketahuan,-1.0
ketajaman,0.3
ketaksaan,-1.0
ketakutan,-0.8
ketangkasan,0.8
ketapak,0.6
ketar,-0.6
ketat,-0.425
ketauan,-0.8
ketawa,0.8
keteguhan batin,0.6
keteguhan hati,0.6
ketelanjuran,-1.0
keteledoran,-0.8
ketemu,0.2
ketenangan,-0.8
ketenteraman,0.8
ketepatan,0.5
keterbukaan,1.0
keterikatan,0.8
keterkaitan,-0.6
keterlaluan,-0.845
keterlibatan,-0.6
ketertarikan,0.8
ketertiban,0.6
ketetapan hati,0.6
ketewasan,-0.6
ketiadaan,0.2
ketibaan,0.6
ketidaktentuan,-1.0
ketiduran,-0.6
ketimpangan,-0.8
ketinggalan,-0.6
ketinggian,-0.4
ketuat,-0.8
ketul,-0.6
ketulahan,-0.8
ketularan,-0.8
ketumbukan,-0.8
ketupat bangkahulu,-1.0
ketupat bengkulu,-1.0
ketus,-0.8
keuntungan,0.8
keurus,0.8
keurusan,0.8
kewalahan,-0.6
kgk,-0.6
khabis,-0.6
khafi,-1.0
khair,0.405
khalas,0.6
khalifatullah,-0.8
khalis,0.65
khalwat,-0.6
kharab,-0.75
khas,0.8
khasi,-0.8
khasiat,0.8
khatimah,-0.6
khawatir,-0.5
khayal,0.45
khayalan,0.8
khayali,-0.75
khianat,-0.555
khilaf,-0.775
khinzir,-0.8
khisit,-0.69
khuluk,0.6
khusyuk,0.6
kial,-0.8
kiamat,-0.6
kias,0.8
kiat,0.6
kibir,0.5
kicau,0.6
kicauan,-0.8
kicik,-0.6
kicu,0.6
kidib,-0.6
kikir,0.525
kikis,-1.0
kilah,-0.8
kilan,-0.88
kilang,-0.6
kilat,0.3
kimah,1.0
kincang,0.6
kincit,-1.0
kincung,0.6
kini,0.6
kiprah,0.6
kipu,0.8
kira,0.2
kira-kira,-0.75
kirai,-0.6
kiranya,-0.2
kiri,-0.6
kirim,0.4
kisas,0.6
kisi,-0.6
kisi-kisi,-0.8
kisikan,-0.6
kismat,0.4
kisruh,-0.6
kitab,-0.3
kits,1.0
kizib,-0.75
klasik,0.6
klien,0.8
kliyengan,-0.4
kobar,-0.4
kobaran,-0.6
kocak,-0.4
kocar-kacir,-1.0
kocok,-0.6
kode,-0.6
kodi,-0.76
kodok,-0.4
kodrat,0.8
kohesi,0.8
kohong,-0.75
kohor,-0.6
koit,-1.0
kojor,-0.6
kokoh,-0.5
kolam,-0.6
kolaps,-1.0
koleksi,0.2
kolera,-0.8
kolot,-0.73
koman,-0.78
komat-kamit,-0.6
komedi,0.55
komersial,-0.75
komik,0.5
komisi,0.6
komparatif,-0.5
kompas,-0.6
kompeten,0.75
kompetensi,0.6
