word,big
ketupat bangkahulu,-1.0
ketupat bengkulu,-1.0
ketus,-0.8
kewalahan,-0.6
kgk,-0.6
khabis,-0.6
khafi,-1.0
khalifatullah,-0.8
khalwat,-0.6
kharab,-0.75
khasi,-0.8
khatimah,-0.6
khawatir,-0.5
khayali,-0.75
khianat,-0.555
khilaf,-0.775
khinzir,-0.8
khisit,-0.69
kial,-0.8
kiamat,-0.6
kicauan,-0.8
kicik,-0.6
kidib,-0.6
kikis,-1.0
kilah,-0.8
kilan,-0.88
kilang,-0.6
kincit,-1.0
kira-kira,-0.75
kirai,-0.6
kiranya,-0.2
kiri,-0.6
kisi,-0.6
kisi-kisi,-0.8
kisikan,-0.6
kisruh,-0.6
kitab,-0.3
kizib,-0.75
kliyengan,-0.4
kobar,-0.4
kobaran,-0.6
kocak,-0.4
kocar-kacir,-1.0
kocok,-0.6
kode,-0.6
kodi,-0.76
kodok,-0.4
kohong,-0.75
kohor,-0.6
koit,-1.0
kojor,-0.6
kokoh,-0.5
kolam,-0.6
kolaps,-1.0
kolera,-0.8
kolot,-0.73
koman,-0.78
komat-kamit,-0.6
komersial,-0.75
komparatif,-0.5
kompas,-0.6
kompleks,-0.38
kompleksitas,-0.8
komplikasi,-0.6
kompor,-0.8
komunikasi,-0.4
komunitas,-0.3
koneksi,-0.4
kongkalikong,-0.8
kongkong,-0.6
konglomerasi,-0.8
konkretisasi,-0.6
konkurensi,-0.8
konotasi,-0.6
konsekuensi,-0.6
konservatif,-0.5
konsistensi,-0.6
kontak,-0.4
kontaminasi,-0.8
kontinu,-0.5
kontol,-1.0
kontradiksi,-0.6
kontras,-0.6
kontroversi,-0.8
konveks,-0.6
koplo,-0.6
kopong,-0.8
kopyor,-0.8
korban,-0.8
korek api,-0.8
korporat,-0.5
korup,-0.78
korupsi,-0.8
kosong,-0.63
kot,-0.2
kota,-0.2
kotak,-0.6
koteng,-0.6
kotor,-0.7949999999999999
kotoran,-1.0
koyak,-0.675
koyak-koyak,-1.0
krg,-0.4
krisis,-0.8
krista,-0.8
kritik,-1.0
kritikan,-1.0
kritis,-0.585
kroco,-0.8
kromatis,-0.6
kronis,-1.0
kronologi,-0.2
kualat,-0.8
kuat,-0.2833333333333333
kubang,-0.6
kubra,-0.5
kucar-kacir,-1.0
kufur,-1.0
kukuh,-0.4266666666666667
kukul,-0.6
kukur,-0.6
kulak,-0.6
kuliah,-0.2
kumal,-0.75
kumandang,-0.6
kumat,-0.8
kumbang,-0.4
kumuh,-0.775
kunarpa,-0.8
kungkungan,-0.6
kuning,-0.8
kuno,-0.815
kuota,-0.4
kupak,-0.75
kurang,-0.63
kurang adat,-1.0
kurang ajar,-1.0
kurang darah,-0.8
kurang pikiran,-0.6
kurbal,-0.6
kurban,-0.6
kurung,-0.6
kurungan,-0.8
kurus,-0.6
kurusuhan,-0.8
kusut,-0.775
kusut hati,-1.0
kusut pikiran,-0.8
kutil,-0.8
kutu busuk,-0.8
kutuk,-1.0
kutut,-0.6
kuwur,-0.8
kuyu,-0.905
kuyup,-0.6
kzl,-1.0
labak,-0.5
labil,-0.8
laboratorium,-0.6
labrak,-0.8
labuda,-0.6
lacur,-0.69
ladah,-0.875
ladang,-0.8
lafal,-0.4
lagi,-0.6
lagian,-0.6
lahang,-0.6
lahap,-0.5
lahip,-0.5
lahir,-0.315
lahir kembali,-0.6
lahir mati,-0.5
lahiriah,-0.63
laif,-1.0
laik,-1.0
lain,-0.7150000000000001
lajat,-1.0
laknat,-1.0
lakon,-0.4
lalai,-0.505
lalat hijau,-1.0
lalat kerbau,-0.8
lali,-0.69
lalim,-1.0
lalu dr dunia,-1.0
laluan,-0.8
lama,-0.7150000000000001
lambang,-0.6
lambat,-0.375
lambat-lambat,-0.775
lancang,-0.565
lancang mulut,-0.8
lancip,-0.8
lancut,-0.8
landai,-0.63
landasan (pesawat udara),-0.8
langah,-0.6
langau,-0.8
langgas,-0.75
langis,-0.75
langka,-1.0
langkan,-0.6
langkap,-0.6
langking,-0.8
langlai,-0.5
langsai,-0.6
langsuir,-0.8
langu,-0.63
lanjur,-0.3
lanjut,-0.3333333333333333
lanjut umur,-0.6
lanjut usia,-0.6
lantang,-0.38
lantaran,-0.8
lanyak,-0.6
lap,-1.0
lap kaki,-0.4
lapang hati,-0.2
lapar,-1.0
laper,-0.6
laporan,-1.0
laporin,-0.6
lapuk,-0.835
lara,-0.875
larang,-0.6
larat,-0.675
larat hati,-0.6
lari,-0.4
lari-lari,-0.4
larut,-0.5
lasat,-1.0
lata,-1.0
laten,-1.0
latihan,-0.4
latisan,-0.8
lau,-0.4
laur,-0.8
lawan,-0.4
lawas,-0.4
layon,-0.8
layu,-0.65
layuh,-0.615
ldr,-0.4
leave,-0.6
lebar mulut,-0.8
lebay,-0.8
lebih kurang,-0.75
lebu,-0.6
lebur,-1.0
leburan,-0.6
lecap,-0.8
leceh,-1.0
lecet,-0.8
ledak,-0.8
ledakan,-0.5
ledekan,-1.0
ledes,-0.6
leduk,-0.8
lega,-0.5
legalisasi,-0.6
legalitas,-0.6
lekap,-0.6
lekas,-0.3
lekat,-0.6
lekukan,-0.6
lela,-0.4
lelang,-0.3
lelap,-0.5
leleh,-0.3
lelembut,-0.8
leler,-0.8
lelucon,-0.8
lelung,-0.6
lemah,-0.4000000000000001
lemah semangat,-0.88
lemau,-0.8
lembab,-0.5
lembaga,-0.6
lembam,-0.525
lembap,-0.7350000000000001
lembeng,-0.8
lembu,-0.6
lembu hutan,-0.6
lembu liar,-0.6
lembung,-0.6
lemes,-0.6
lemot,-1.0
lencana,-0.6
lendeh,-0.6
lengah,-0.7150000000000001
lengai,-0.63
lengang,-0.775
lengas,-0.8
lenggana,-0.8
lengkara,-0.75
lengket,-0.4
lengket-lengket,-0.6
lengkur,-0.6
lenguh,-0.8
lenyap,-1.0
lenyap daratan,-0.8
lepas,-0.515
lepasan,-0.6
lepaskan,-0.4
lepek,-0.4
lepra,-1.0
lerak,-0.8
lesa,-0.5
lesap,-0.6
lesit,-0.2
lesu,-0.465
leta,-0.79
letih lesu,-0.56
letup,-0.6
letupan,-0.5
letus,-0.8
lever,-0.4
lewat,-0.5833333333333334
lewat batas,-0.8
leyu,-0.8
liang,-0.6
liang jimak,-0.8
liang sanggama,-0.8
liar,-0.75
liat,-0.27666666666666667
lidas,-0.75
lieur,-0.6
life,-0.4
lilit,-0.6
limunan,-0.63
lindap,-0.6
linggis,-0.8
lingkar,-0.6
lingkup,-1.0
lingsir,-0.5
linguis,-0.6
lintar,-0.6
lintasan,-0.8
lintuh,-0.5
lipat dua,-0.6
liplap,-0.6
lirih,-0.6
lisong,-0.6
lisut,-0.8
liwa,-0.6
loakan,-0.8
lock,-0.4
lokos,-0.63
loksek,-0.8
loloh,-0.6
lolos,-0.8
lombong,-0.6
lompong,-0.5833333333333334
londang,-0.6
loneng,-0.6
longgok,-0.6
lopak,-0.8
lopak-lapik,-0.8
lorong,-0.8
lorot,-0.4
lost,-0.6
lot,-1.0
lotong,-0.8
lotre,-0.5
lowong,-0.5
loya,-0.5
luak,-0.6
luang,-0.3
luar biasa,-0.4166666666666667
luar nikah,-0.5
lubang,-0.6
lubang jarum,-1.0
lubuk,-0.6
lucah,-0.765
lucunya,-0.4
lucut,-0.6
luda,-0.6
ludes,-1.0
luhung,-0.63
luka,-0.845
luluh lantak,-1.0
lumat,-0.8
lumayan,-0.24666666666666667
lumer,-0.6
lumpuh,-0.5
lumrah,-0.5
lumus,-0.75
lumut,-0.6
lunas (kapal,-0.3
luncas,-0.6
lungkang,-0.8
lungse,-0.8
luntur,-0.3
lupa,-0.3
lupa diri,-0.6
luput,-0.6
lusuh,-1.0
lutu,-0.8
lutut,-0.4
luyu,-0.2
maaf,-0.3
maafin,-0.6
maafkan,-0.6
maap,-0.6
maapin,-0.8
maapkan,-0.6
mabok,-0.8
mabuk laut,-0.5
macem,-0.4
macis,-0.8
madani,-0.8
madat,-0.6
mafia,-1.0
mager,-0.8
maghrib,-0.4
maherat,-0.8
mahh,-0.6
mahkamah,-0.6
maho,-0.8
main kayu,-0.6
main mata,-1.0
main muda,-0.6
mainin,-0.4
mainstream,-0.6
mairat,-1.0
majal,-0.5
majikan,-0.6
majir,-0.75
makan bawang,-1.0
makelar,-0.6
makhluk halus,-0.8
maki,-1.0
makian,-1.0
maklumat,-0.3
makmum,-0.6
maksa,-1.0
maksudnya,-0.2
mala,-1.0
malak,-0.8
malam,-0.2
malang,-0.9199999999999999
malap,-0.67
malapateka,-0.6
malapetaka,-1.0
malaria,-0.5
malas,-0.8
malem,-0.2
males,-0.8
malesin,-0.8
malu,-0.4066666666666667
malu mata,-0.8
mam,-1.0
mamah,-0.8
mamam,-0.6
mamang,-0.775
mambang,-0.8
mampir,-0.3
mampu,-0.4
mampus,-0.875
man,-0.2
manah,-0.4
manasuka,-0.8
mandiri,-0.615
mandul,-0.5
maneh,-0.6
mangau,-0.8
manggak,-1.0
mangkar,-0.63
mangkas,-0.4
mangkat,-0.75
mangkel,-0.8
mangkir,-0.6
mangut,-0.8
manifestasi,-0.6
manipulator,-0.8
manjaan,-0.6
mansukh,-0.8
mantan,-0.6
mantannya,-0.6
manuver,-0.6
mara,-0.8
marah,-0.7949999999999999
marahin,-0.8
mariyuana,-0.6
maruk,-0.6
masa bodoh,-0.8
masai,-0.8
masalah,-0.8
masam,-0.63
masgul,-0.75
masif,-0.3
masin,-0.75
master,-0.2
masuk,-0.6
masyhur,-0.5
mata,-0.4
mata betung,-0.6
mata ikan,-0.8
mata-mata,-0.6
matanya,-0.4
mati,-0.5466666666666667
mati pucuk,-0.75
matiin,-0.4
maula,-0.8
maung,-0.88
maunya,-0.2
mayat,-0.8
mayit,-0.8
mbeling,-0.4
mblo,-0.6
medit,-0.63
medok,-0.6
meh,-1.0
melabrak,-1.0
meladeni,-0.5
melahap,-1.0
melaknat,-1.0
melaknatkan,-0.75
melaksanakan,-0.6
melalah,-0.8
melalak,-0.6
melalap,-0.8
melampau,-0.69
melandai,-0.6
melanggar,-1.0
melankoli,-1.0
melankolis,-0.4
melantak,-0.8
melar,-0.4
melarang,-0.6
melarat,-0.79
melawan,-0.63
melawat,-0.8
melayang,-0.6
melayani,-0.5
melebihi,-0.5
melecehkan,-0.5
meledak,-0.8
melegakan,-0.5
meleja,-1.0
melekat,-0.65
melelah,-0.6
melelahkan,-0.63
melelapkan,-0.6
melemah,-0.6
melembung,-0.6
melenceng,-0.6
melengas,-0.75
melengking,-0.5
melenyapkan,-1.0
melepas,-1.0
melepaskan,-1.0
melepek,-0.8
melesap,-0.6
meleset,-0.55
melesit,-0.2
melet,-0.6
meletihkan,-0.63
meleting,-0.6
meleyot,-0.63
melibas,-0.8
meligih,-0.8
melindap,-0.6
melindur,-0.6
melingkupi,-0.6
melintang,-0.8
meliputi,-0.6
meloloh,-0.6
melonjak-lonjak,-0.63
melorot,-0.4
meloya,-0.8
meluat,-0.63
melubangi,-0.6
melukat,-0.8
melulu,-0.6
meluluhlantakkan,-0.8
melumangkan,-1.0
melumatkan,-0.8
melumur,-0.8
melunyah,-0.6
melupai diri,-0.6
melupakanmu,-0.6
memaafkan,-0.6
memacak,-0.8
memadatkan,-0.6
memakan,-0.8
memaki,-1.0
memaku,-0.6
memalak,-0.8
memaling,-1.0
memalukan,-0.56
memamah,-0.8
memampat,-0.6
memanas-manasi,-0.6
memanaskan,-0.8
memanggang,-0.8
memangku,-0.6
memangnya,-0.4
memantai,-0.4
memantak,-0.8
memantang,-0.8
memantapkan,-0.6
memapas,-1.0
memarahi,-1.0
memarak,-0.6
memarap,-0.6
memasak,-0.6
memasuki,-0.3
mematung,-0.6
mematut-matut,-0.6
membabar,-0.2
membabat,-0.8
membabi buta,-0.8
membahana,-0.6
membahayakan,-0.69
membaik,-0.6
membajak,-1.0
membakar,-0.8
membalik belakang,-1.0
membandel,-1.0
membanding,-0.6
membandingkan,-0.6
membandungi,-0.2
membangunkan,-0.8
membanjiri,-0.6
membantai,-0.8
membantar,-0.8
membanting,-0.8
membara,-0.3
membasmi,-1.0
membatasi,-0.6
membawa berat,-0.6
membawa maut,-0.5
membawang,-1.0
membawat,-1.0
membayankan,-0.8
membayar,-0.6
membebaskan,-0.5
membeber,-0.8
membeda-bedakan,-0.6
membegal,-1.0
membekam,-0.8
membekap,-0.6
membekas,-0.6
membelai,-0.8
membeli,-0.3
membelot,-1.0
membembam,-0.8
membencanai,-0.8
membenci,-1.0
membendung,-0.6
membentak,-1.0
membentur,-0.6
memberang,-0.63
memberangsangkan,-0.4
memberantas,-1.0
memberhentikan,-1.0
membersihkan,-1.0
membesar,-0.4
membeset,-0.8
membeslah,-0.8
membiak,-0.6
membiarkan,-0.6
membidikkan,-0.4
membimbangkan,-0.71
membinasakan,-0.815
membingungkan,-0.5
membisu,-0.3
memble,-0.6
membobol,-1.0
membocorkan,-0.8
membohong,-0.8
membohongi,-0.6
membolos,-0.6
membonceng,-0.6
membongkar,-0.8
membopong,-0.6
membosankan,-0.49
membual,-0.8
membuang,-0.8
membuang nyawa,-1.0
membuktikan,-0.8
membukukan,-1.0
membuncahkan,-0.8
memburu,-0.4
memburukkan,-1.0
memecah,-0.8
memecahbelahkan,-0.5
memecatkan,-1.0
memedi,-0.8
memegang,-0.8
memegat,-0.6
memejahijaukan,-0.4
memejalkan,-0.6
memek,-1.0
memekik,-0.6
memenangi,-1.0
memenatkan,-0.63
memendek,-0.6
memenggal lidah,-1.0
memenuhi,-0.6
memeranjatkan,-0.53
memergoki,-1.0
memerihkan,-0.5
memeriksa,-1.0
memerli,-1.0
memerusa,-0.8
memetuahkan,-0.6
memfatwakan,-0.6
memfitnah,-0.8
memidana,-0.6
memihak,-0.6
memihakkan,-0.8
memijak,-0.6
memikirkan,-0.6
memikul,-1.0
memilin,-1.0
memindahkan,-0.5
memipihkan,-0.6
memojokkan,-0.8
memomokkan,-1.0
memorakporandakan,-0.6
memosisikan,-1.0
memotivasi,-0.8
memotong,-0.6
memperapikan,-0.4
memperbandingkan,-0.6
memperdaya,-0.54
memperduakan,-0.6
memperhitungkan,-0.3
memperkacaukan,-0.8
memperkeruh,-0.8
memperlihatkan,-0.6
mempermudah,-0.6
memperolahkan,-0.8
mempersakiti,-1.0
mempersoalkan,-0.8
mempertaruhkan,-0.6
mempertenggangkan,-0.6
mempertimbangkan,-0.6
memuakkan,-0.75
memualkan,-0.67
memukuli,-0.8
memuluskan,-0.5
memungut,-0.4
memupus,-1.0
memusnahkan,-0.815
memusuhi,-1.0
memvonis,-0.6
menabrak,-0.6
menadaburkan,-0.6
menafakurkan,-0.6
menafikan,-0.8
menagak,-1.0
menagih,-0.6
menahan,-1.0
menahan diri,-0.63
menahankan,-0.4
menahun,-1.0
menakali,-0.8
menakjubi,-0.2
menaklukkan,-0.8
menakutkan,-0.66
menamatkan riwayatnya,-0.6
menambak,-1.0
menambus,-0.8
menampak,-0.8
menampakkan,-0.8
menampakkan diri,-0.6
menampel,-0.6
menampik,-0.8
menancap,-0.8
menang,-0.4166666666666667
menangap,-1.0
menanggang,-1.0
menanggapi,-0.5
menanggulangi,-1.0
menanggung,-0.4
menanggungkan,-1.0
menangis,-1.0
menangkal,-0.8
menangkap tangan,-1.0
menantang,-0.8
menarik napas penghabisan,-1.0
menaruh syak,-0.6
menasihatkan,-0.6
menata,-0.4
menawarkan hati,-0.63
mencabarkan,-0.8
mencabau,-0.8
mencaci,-1.0
mencaci-maki,-1.0
mencagil,-0.8
mencagun,-0.6
mencair,-0.2
mencak,-1.0
mencak-mencak,-1.0
mencakar,-0.8
mencalit,-0.6
mencampurbaurkan,-0.8
mencamuk,-0.8
mencangkum,-0.6
mencaplok,-0.6
mencarak,-0.6
mencari,-0.6
mencatut,-0.6
mencebur,-1.0
mencecah,-0.6
mencecak,-0.6
mencederai,-0.8
mencegah,-1.0
mencegat,-0.6
mencekak,-0.8
mencekam,-0.8
mencekau,-0.4
mencekik,-0.8
mencekuh,-0.6
mencela,-1.0
mencelakai,-1.0
mencelampakkan,-0.6
menceluk,-0.6
mencemari,-0.8
mencemaskan,-0.41
mencemat,-1.0
mencemooh,-1.0
mencemplung,-1.0
mencempung,-0.8
menceng,-0.8
mencengkam,-0.8
mencengkau,-0.8
mencengkelong,-1.0
mencengkeram,-0.8
mencepung,-1.0
menceracau,-0.6
mencerat,-0.6
mencerca,-1.0
menceret,-1.0
mencerkau,-0.8
mencerup,-0.6
mencetak,-1.0
mencibir,-1.0
mencibirkan,-1.0
mencicik,-1.0
mencilok,-0.6
mencirit,-1.0
mencium,-0.6
mencium tanah,-1.0
menciut,-0.6
mencla-mencle,-0.75
mencoblos,-0.6
mencocok,-0.6
mencolong,-1.0
mencomot,-0.8
menconteng,-0.6
mencontengkan,-0.6
mencopet,-1.0
mencoreng,-0.8
mencoret,-0.6
mencret,-0.8
mencuca,-1.0
mencucuk,-0.6
mencucut,-0.6
mencukupi,-0.675
mencungkil,-0.8
mencura,-1.0
mencurat,-0.2
mencuri,-1.0
mencurigakan,-0.75
mencuru,-0.6
mendadak,-0.5
mendakwa,-0.8
mendamprat,-0.8
mendangkung,-0.6
mendapati,-0.8
mendarat,-0.4
mendasar,-0.8
mendaulat,-1.0
mendebarkan,-0.65
mendedahkan,-0.8
mendekap,-0.6
mendemonstrasikan,-0.8
mendengu,-0.6
mendengung,-0.8
menderita,-0.815
mendesak,-0.8
mendiami,-0.6
mendiamkan,-0.6
mendidih,-0.6
mendidis,-0.8
mendindingi,-1.0
mendingan,-0.6
mendiskreditkan,-0.8
mendompleng,-0.6
mendongkolkan,-1.0
mendorong,-0.8
mendung,-0.55
mendungas,-0.6
menduri,-0.8
mendusta,-0.8
mendustai,-0.6
menebalkan,-0.6
menebat,-0.6
menebeng,-0.6
menebuk,-0.6
menegah,-1.0
menegangkan,-0.8
menegapkan,-0.6
meneguhkan,-0.6
meneguk,-0.6
menegur,-0.3
menekan,-0.6
menekankan,-0.6
menelaah,-0.5
menelanjangi,-0.8
menembis,-1.0
menembok,-0.2
menempati,-0.6
menempel,-0.6
menendang,-1.0
menenes,-0.4
menengahi,-1.0
menenggang,-0.6
menengkar,-1.0
menengking,-1.0
menentang,-0.71
menep,-0.6
menepis,-0.6
menerbankan,-0.8
menerima kenyataan,-0.8
menerjang,-0.6
menerjunkan,-1.0
menerpa,-0.6
menetapkan,-1.0
menetes,-0.6
mengabar,-1.0
mengabdi,-0.6
mengabsorpsi,-0.6
mengabulkan,-0.6
mengacak,-0.8
mengacau,-0.47666666666666674
mengacaukan,-0.8
mengada,-0.6
mengada-ada,-0.8
mengadang,-0.6
mengadili,-0.8
mengaduk,-0.8
mengagak-agak,-0.6
mengaibkan,-0.25
mengalah,-0.4
mengalahkan,-0.8
mengalihkan,-1.0
mengamalkan,-0.8
mengambang,-1.0
mengamput,-0.6
mengamuk,-0.5
mengandung,-0.6
mengandut,-0.6
menganeksasi,-1.0
menganggur,-0.775
menganjurkan,-0.6
mengantara,-0.6
mengantarai,-0.6
mengantongi,-0.5
mengap,-0.6
mengapkir,-0.8
mengarah,-0.8
mengarau,-0.8
mengaret,-0.6
mengarik,-0.6
mengarut,-0.5
mengasuh,-0.4
mengata-ngatai,-1.0
mengaur,-0.6
mengawali,-0.6
mengawasi,-0.4
mengayun,-0.6
mengayunkan,-0.6
mengazab,-0.6
mengazabkan,-0.6
mengebiri,-0.6
mengebumikan,-0.6
mengecerkan,-0.4
mengedrop,-0.8
mengedut,-1.0
mengejar,-0.8
mengejawantah,-0.6
mengejek,-0.745
mengejikan,-0.6
mengejut,-0.5
mengejutkan,-0.595
mengekang,-0.8
mengekol,-0.6
mengelakkan,-0.8
mengelih,-0.8
mengelirukan,-0.65
mengelis,-0.6
mengeluh,-0.75
mengelukan,-0.4
mengembat,-1.0
mengembus,-0.8
mengempang,-1.0
mengempaskan,-0.6
mengempis,-0.6
mengemu,-0.6
mengemukakan,-0.6
mengenangkan,-0.6
mengencang,-0.6
mengendur,-0.6
mengenjak,-0.6
mengentak,-0.6
mengenyam,-0.3
mengerem,-0.4
mengeremus,-0.8
mengereng,-0.5
mengerik,-0.6
mengerikan,-0.4833333333333334
mengerinyau,-0.6
mengerjakan,-0.8
mengerkau,-0.8
mengernai,-0.8
mengeroyok,-0.4
mengerubungi,-0.3
mengerubuti,-0.8
mengeruh,-0.6
mengerut,-0.6
mengesahkan,-0.3
mengesak,-0.6
mengesampingkan,-0.8
mengesan,-0.6
mengesel,-1.0
mengesup,-0.6
mengetepikan,-0.8
mengetes,-0.6
menggabungkan,-0.6
menggadaikan,-0.6
menggaduhkan,-0.8
menggaet,-1.0
menggagalkan,-0.6
menggalakkan,-0.42000000000000004
menggalakkan memanas-manasi,-0.6
menggali-gali,-0.8
menggampangkan,-0.6
mengganas,-0.65
mengganas bercabul,-0.8
mengganggu,-0.47666666666666674
mengganjarkan,-0.6
mengganyang,-0.4
menggarangkan,-0.8
menggarit,-0.6
menggarong,-1.0
menggasak,-1.0
menggebos,-1.0
menggelabu,-0.8
menggelabur,-1.0
menggelapkan,-0.8
menggelecik,-0.6
menggelembung,-0.63
menggeleng,-0.6
menggelesot,-0.3
menggeletar,-0.8
menggeliat,-0.6
menggeligi,-0.8
menggeligis,-0.8
menggelikan,-0.3
menggelincir,-0.3
menggelingsir,-0.6
menggelinyau,-0.6
menggelisahi,-0.8
menggelogok,-0.6
menggelorakan,-0.8
menggelup,-0.8
menggema,-0.8
menggemaskan,-1.0
menggempur,-0.8
menggemuruh,-0.8
menggentarkan,-0.555
menggeramus,-0.8
menggerebek,-0.6
menggerenyam,-0.6
menggeret,-0.6
menggerinjam,-0.8
menggerinyau,-0.63
menggerunkan,-0.46
menggiatkan,-0.8
menggigih,-0.8
menggigil,-0.8
menggigis,-0.8
menggigit,-0.5
menggila,-0.65
menggilas,-0.8
menggodai,-0.6
menggondol,-1.0
menggores,-0.3
menggoyahkan menggerakkan,-0.8
menggoyang,-0.6
menggoyangkan,-0.8
menggugat,-0.8
mengguguk,-1.0
menggulung,-0.8
mengguncangkan,-0.8
menggunting,-0.6
menggunung,-0.6
menggusari,-0.6
menghabisi,-0.8
menghabiskan,-0.8
menghalai-balaikan,-0.8
menghalang,-0.8
menghambat,-0.6
menghamuni,-1.0
menghancurkan,-0.8
menghancurluluhkan,-0.8
menghanguskan,-0.6
menghantui,-0.8
menghapus,-0.8
mengharamkan,-0.6
mengharap,-0.6
menghardik,-1.0
mengharubirukan,-0.8
mengharukan,-0.43000000000000005
menghasut,-0.555
menghebat,-0.8
menghembalang,-0.6
menghempas,-0.8
menghempaskan,-0.8
mengheningkan,-0.6
menghentikan,-1.0
menghidu,-0.2
menghijau,-0.5
menghilang,-0.6
menghina,-0.88
menghina(kan) melanyak,-1.0
menghinakan,-0.5
menghinap-hinap,-0.6
menghindarkan,-0.8
menghinggapi,-0.6
menghinggut,-0.6
menghirup,-0.6
menghisap,-0.2
menghitamkan,-0.8
menghujat,-0.8
menghukumkan,-0.6
menghulu,-0.6
menghuni,-0.6
menghunjam,-0.8
mengias,-0.8
mengidamkan,-0.4
mengikat,-0.75
mengikhtisarkan,-0.6
mengimbangi,-0.5
menginapkan (jenazah),-0.6
mengingkari,-0.8
mengingsar,-0.6
mengingsut,-0.6
menginjak,-0.6
menginjeksi,-0.6
menginsinuasi,-0.8
menginterupsi,-1.0
mengirap,-0.6
mengirat,-0.5
mengirik,-0.6
mengirikan,-0.8
mengiris,-0.8
mengisbatkan,-0.6
mengisruhkan,-0.8
mengistimewakan,-0.6
mengkaji,-1.0
mengkal,-0.8
mengkhawatirkan,-0.5
mengkhianat,-0.8
mengkhianati,-1.0
mengobarkan,-0.8
mengogah,-0.6
mengoleng,-0.6
mengolet,-0.6
mengomel,-0.63
mengompori,-0.8
mengonarkan,-0.8
mengonfirmasi,-0.8
mengonslah,-1.0
mengonsumsi,-0.8
mengonyok,-0.6
mengorek,-0.8
mengorek-ngorek,-0.8
mengorok,-0.6
mengorup,-1.0
mengot,-0.63
mengotori,-1.0
mengotorkan,-0.75
mengoyak,-0.8
mengoyak-oyak,-0.8
mengoyok,-0.8
menguar,-0.6
menguatkan,-0.6
mengubrakan,-0.6
mengubur,-0.6
menguburkan,-0.6
mengucur,-0.6
mengudak,-0.8
menguit,-0.8
menguji,-1.0
mengukuhkan,-0.6
mengumandang,-0.8
mengumbar,-0.6
mengumpat,-0.8
mengumpul,-0.6
mengungkapkan,-0.8
mengunyah,-0.8
mengusai,-0.4
mengusap,-0.8
mengusir,-0.8
mengutil,-0.8
mengutuk,-1.0
menguyuh,-0.6
menidurkan,-0.8
menikam,-0.8
menikmati,-0.6
menilai,-0.8
menilap,-0.8
menimang-nimang,-0.6
menimangkan,-0.6
menimbang,-0.6
menimbang-nimbang,-0.6
menimpa,-0.6
menimpuk,-1.0
menindas,-1.0
meninggal,-0.8
meninggalkan,-0.8
meninggi,-0.4
meningkah,-1.0
meninju,-0.6
menipis,-0.6
menipu,-0.675
menir,-0.8
menista,-0.8
menistakan,-0.5
menitis,-0.6
menjadi-jadi,-0.315
menjaga,-0.6
menjahatkan,-0.8
menjalari,-0.6
menjambret,-1.0
menjamin,-1.0
menjapit,-0.8
menjarah,-0.8
menjarak,-0.6
menjaraki,-0.6
menjatuhkan,-0.8
menjauh,-0.6
menjauhkan,-0.8
menjebol,-0.6
menjeburkan,-1.0
menjejak,-0.8
menjejaki,-0.8
menjelek-jelekkan,-0.8
menjelekkan,-0.5
menjelma,-0.6
menjemukan,-0.615
menjengkelkan,-0.65
menjenguk,-0.8
menjepit leher,-0.8
menjeramah,-0.8
menjerihkan,-0.5
menjerit,-0.6
menjerkah,-1.0
menjijikkan,-0.855
menjilat,-0.6
menjilat-jilat,-0.4
menjiplak,-0.6
menjodohkan,-0.6
menjolok,-0.6
menjotos,-0.6
menjual,-1.0
menjunam,-0.8
menodai,-1.0
menolak,-0.8400000000000001
menoleransi,-0.6
menolok,-0.6
menongkrong,-0.4
menongkrongi,-0.6
menonjok,-0.6
menonjolkan,-0.6
menor,-0.5
mentah,-0.66
mental,-0.5
mentang,-0.6
mentang-mentang,-0.8
mentok,-1.0
mentolo,-0.4
mentransformasikan,-1.0
menuba,-1.0
menubruk,-0.6
menugaskan,-0.2
menuguri,-0.6
menuju,-0.8
menukik,-0.8
menular,-0.555
menumang,-0.8
menumpang,-0.6
menumpang tinggal,-0.4
menumpas,-1.0
menumpuk,-0.6
menundukkan,-0.8
menung,-0.3
menunggangkan,-0.2
menunggu,-0.6
menunggui,-0.6
menunggunya,-0.4
menunjang,-0.6
menunjukkan,-0.6
menuntut,-0.6
menunukan,-0.8
menurun,-0.6
menurunkan,-1.0
menusuk,-0.7150000000000001
menusuk-nusuk,-0.8
menutup,-0.6
menutup mulut,-0.3
menyabak,-1.0
menyabet,-1.0
menyabot,-0.6
menyabung,-0.6
menyabung (nyawa),-0.6
menyadau,-0.6
menyadran,-0.8
menyagang,-0.6
menyakar,-1.0
menyakatkan,-0.8
menyakiti,-1.0
menyakitkan,-0.775
menyakitkan mata,-0.63
menyalak,-0.6
menyalakan,-0.8
menyamakan,-0.6
menyaman,-0.8
menyampah,-0.775
menyampai,-0.75
menyampingkan,-0.8
menyampuk,-0.6
menyandingkan,-0.4
menyanggah,-0.8
menyanggupi,-1.0
menyangkak,-1.0
menyangkak hati,-0.8
menyantak,-0.6
menyantap,-0.8
menyapu-nyapu,-0.8
menyatroni,-1.0
menyatu,-0.8
menyatukan,-0.6
menyawar,-1.0
menyayat,-0.8
menyayat hati,-0.7150000000000001
menyayukan,-0.75
menyayung,-0.8
menyebelah,-0.6
menyebelahkan,-1.0
menyeberang,-0.6
menyedihkan,-0.78
menyedot,-0.6
menyegam,-0.8
menyeka,-0.8
menyekar,-0.8
